1429854424	0	0	0	0	0	0	1
1429854424	0.001907349	0.004089355	0	0	0	-0.000449332	0.999999899
1429854424	0.001098633	0.004272461	0	0	0	-0.000167282	0.999999986
1429854424	0.002227783	0.003341675	0	0	0	-0.000121983	0.999999993
1429854424	0.001525879	0.003723145	0	0	0	-4.76E-05	0.999999999
1429854424	0.000473022	0.004272461	0	0	0	-0.000667723	0.999999777
1429854424	0.00062561	0.002990723	0	0	0	-0.000433834	0.999999906
1429854424	0.002243042	0.002639771	0	0	0	-0.000279578	0.999999961
1429854424	0.002166748	0.002548218	0	0	0	-2.59E-05	1
1429854424	0.003540039	0.002380371	0	0	0	-0.000436219	0.999999905
1429854424	-0.003005981	0.002944946	0	0	0	0.002288274	0.999997382
1429854424	-0.001708984	0.004928589	0	0	0	0.001483888	0.999998899
1429854424	-0.001754761	0.00440979	0	0	0	0.002092271	0.999997811
1429854424	-0.000732422	0.004165649	0	0	0	0.001641436	0.999998653
1429854424	-0.001785278	0.005661011	0	0	0	0.00143323	0.999998973
1429854424	-0.003128052	0.003143311	0	0	0	0.002736408	0.999996256
1429854424	-0.001525879	0.004653931	0	0	0	0.001442278	0.99999896
1429854424	-0.002975464	0.000762939	0	0	0	0.002290433	0.999997377
1429854424	-0.000671387	0.005187988	0	0	0	0.00133272	0.999999112
1429854424	0.002624512	0.003662109	0	0	0	-1.04E-05	1
1429854424	-0.003036499	0.003295898	0	0	0	-3.71E-05	0.999999999
1429854424	-0.002731323	0.001159668	0	0	0	-0.000263604	0.999999965
1429854424	-0.003723145	0.001098633	0	0	0	0.000191752	0.999999982
1429854424	-0.000579834	0.004211426	0	0	0	-0.000828179	0.999999657
1429854424	0.00138855	0.004379272	0	0	0	-0.001338871	0.999999104
1429854424	-0.002166748	0.004089355	0	0	0	0.000375617	0.999999929
1429854424	0.003234863	0.002975464	0	0	0	0.000489321	0.99999988
1429854424	0.003540039	0.002853394	0	0	0	0.000415535	0.999999914
1429854424	0.003234863	0.002670288	0	0	0	0.000495516	0.999999877
1429854425	-0.001037598	0.004821777	0	0	0	0.001441056	0.999998962
1429854425	-0.003982544	0.003234863	0	0	0	0.002558831	0.999996726
1429854425	-0.001312256	0.003845215	0	0	0	0.001130642	0.999999361
1429854425	0.002029419	0.001831055	0	0	0	0.000151187	0.999999989
1429854425	0.002471924	0.001144409	0	0	0	-0.000163706	0.999999987
1429854425	0.003051758	0.000747681	0	0	0	-0.000415238	0.999999914
1429854425	0.000640869	0.000793457	0	0	0	-8.86E-05	0.999999996
1429854425	0.000198364	0.001754761	0	0	0	-0.000438364	0.999999904
1429854425	-0.000915527	0.000793457	0	0	0	6.13E-06	1
1429854425	0.002090454	0.001937866	0	0	0	-0.000834378	0.999999652
1429854425	0.001312256	0.001312256	0	0	0	0.000160114	0.999999987
1429854425	0.002792358	0.002700806	0	0	0	-0.000331791	0.999999945
1429854425	0.002471924	0.001220703	0	0	0	1.27E-05	1
1429854425	0.002212524	0.001953125	0	0	0	1.13E-05	1
1429854425	0.002349854	0.000427246	0	0	0	4.10E-05	0.999999999
1429854425	0.002456665	0.001266479	0	0	0	-0.000234993	0.999999972
1429854425	0.002929688	0.001358032	0	0	0	-0.00042549	0.999999909
1429854425	-0.00163269	0.002044678	0	0	0	0.000606271	0.999999816
1429854425	0.002166748	0.001403809	0	0	0	0.000123753	0.999999992
1429854425	0.002456665	0.001342773	0	0	0	-7.02E-05	0.999999998
1429854425	0.000869751	0.001342773	0	0	0	0.000265054	0.999999965
1429854425	0.002685547	0.000213623	0	0	0	4.81E-05	0.999999999
1429854425	0.001678467	0.000808716	0	0	0	0.000375859	0.999999929
1429854425	0.001571655	0.000137329	0	0	0	0.000404795	0.999999918
1429854425	-0.001403809	0.003829956	0	0	0	0.000937552	0.99999956
1429854425	-0.004333496	-0.000930786	0	0	0	0.002429131	0.99999705
1429854425	-0.002502441	-0.001159668	0	0	0	0.002035773	0.999997928
1429854425	-0.001983643	0.003479004	0	0	0	0.001555194	0.999998791
1429854425	-0.003097534	-0.000152588	0	0	0	0.002359709	0.999997216
1429854425	0.002471924	0.001296997	0	0	0	0.000442051	0.999999902
1429854425	-0.002258301	0.001480103	0	0	0	0.002145288	0.999997699
1429854425	-0.002075195	6.10352E-05	0	0	0	0.002553738	0.999996739
1429854425	0.000808716	0.002716064	0	0	0	0.000875428	0.999999617
1429854425	0.000427246	0.001266479	0	0	0	0.001905112	0.999998185
1429854425	0.001571655	0.000183105	0	0	0	0.002084387	0.999997828
1429854425	0.001403809	-0.000457764	0	0	0	0.001973329	0.999998053
1429854426	0.000839233	0.00062561	0	0	0	0.001643964	0.999998649
1429854426	0.001235962	0	0	0	0	0.001898432	0.999998198
